year,country_name,total_oda
2021,Argentina,162.01318899999998
2021,Belize,43.133014
2021,Bolivia (Plurinational State of),610.183397
2021,Brazil,1203.4162110000002
2021,Colombia,2194.819895
2021,Costa Rica,160.604653
2021,Cuba,128.547855
2021,Dominica,61.628827
2021,Dominican Republic,504.03262
2021,Ecuador,306.57525
2021,El Salvador,290.203681
2021,Grenada,69.545248
2021,Guatemala,533.83773
2021,Guyana,142.258478
2021,Haiti,911.699323
2021,Honduras,649.782453
2021,Jamaica,64.070061
2021,Mexico,795.695518
2021,Montserrat,38.219413
2021,Nicaragua,757.6371280000001
2021,Panama,120.227704
2021,Paraguay,217.98275
2021,Peru,452.21098
2021,Saint Lucia,68.904237
2021,Saint Vincent and the Grenadines,88.250659
2021,Suriname,20.7123
2021,Venezuela (Bolivarian Republic of),243.967518
2022,Argentina,331.358068
2022,Belize,35.322382
2022,Bolivia (Plurinational State of),472.987295
2022,Brazil,1020.291606
2022,Colombia,2061.994982
2022,Costa Rica,511.71570899999995
2022,Cuba,133.47272199999998
2022,Dominica,48.30658
2022,Dominican Republic,434.38581899999997
2022,Ecuador,440.809712
2022,El Salvador,763.934497
2022,Grenada,27.251255
2022,Guatemala,451.81533099999996
2022,Guyana,230.28221299999998
2022,Haiti,824.3816469999999
2022,Honduras,948.91432
2022,Jamaica,88.93137999999999
2022,Mexico,786.135214
2022,Montserrat,43.452076
2022,Nicaragua,1456.040915
2022,Panama,170.169393
2022,Paraguay,128.570011
2022,Peru,1030.872601
2022,Saint Lucia,29.304627
2022,Saint Vincent and the Grenadines,18.610203
2022,Suriname,72.727527
2022,Venezuela (Bolivarian Republic of),234.82189400000001
2023,Argentina,306.90963899999997
2023,Belize,35.407733
2023,Bolivia (Plurinational State of),871.5917000000001
2023,Brazil,796.472723
2023,Colombia,1218.352462
2023,Costa Rica,161.689282
2023,Cuba,157.969068
2023,Dominica,53.845577
2023,Dominican Republic,733.077343
2023,Ecuador,494.20179999999993
2023,El Salvador,551.288085
2023,Grenada,35.915335
2023,Guatemala,432.679486
2023,Guyana,154.721409
2023,Haiti,946.955594
2023,Honduras,669.256048
2023,Jamaica,87.61605999999999
2023,Mexico,680.826097
2023,Montserrat,10.753989999999998
2023,Nicaragua,687.297881
