donor_code,donor_name,donor_type,country_code,country_name,sector,recent_avg,active_years,active_share,sector_share,disburse_pctile_within_cs,disbursement_strong,persistence_strong,embeddedness_strong,n_strong,priority,cs_context
DEU,Germany,Bilateral (DAC),ARG,Argentina,Business & Other Services,0.0,2,0.08695652173913043,0.00041149745816919907,,False,False,False,0,Peripheral / not assessed,Thin / emerging space
ESP,Spain,Bilateral (DAC),ARG,Argentina,Business & Other Services,0.0,2,0.08695652173913043,0.0006409573060272411,,False,False,False,0,Peripheral / not assessed,Thin / emerging space
ITA,Italy,Bilateral (DAC),ARG,Argentina,Business & Other Services,0.0,8,0.34782608695652173,0.0113689477803469,,False,False,False,0,Peripheral / not assessed,Thin / emerging space
5IDB0,IDB Group,MDB,ARG,Argentina,Communications,0.008959333333333333,7,0.30434782608695654,0.00859157791099806,66.66666666666666,False,False,False,0,Low,Low-activity space
ESP,Spain,Bilateral (DAC),ARG,Argentina,Communications,0.0004823654970452333,10,0.43478260869565216,0.010671219497667661,33.33333333333333,False,False,False,0,Low,Low-activity space
CHE,Switzerland,Bilateral (DAC),ARG,Argentina,Communications,0.030008950080761734,1,0.043478260869565216,0.011489269764843343,100.0,True,False,False,1,Medium,Low-activity space
1UN019,UNICEF,UN Agency,ARG,Argentina,Communications,0.0,6,0.2608695652173913,0.013879484286585433,,False,False,False,0,Peripheral / not assessed,Low-activity space
CAN,Canada,Bilateral (DAC),ARG,Argentina,Communications,0.0,7,0.30434782608695654,0.006718765477524153,,False,False,False,0,Peripheral / not assessed,Low-activity space
DEU,Germany,Bilateral (DAC),ARG,Argentina,Communications,0.0,1,0.043478260869565216,2.1732762012131557e-05,,False,False,False,0,Peripheral / not assessed,Low-activity space
FRA,France,Bilateral (DAC),ARG,Argentina,Communications,0.0,1,0.043478260869565216,1.0274483057819548e-05,,False,False,False,0,Peripheral / not assessed,Low-activity space
ITA,Italy,Bilateral (DAC),ARG,Argentina,Communications,0.0,7,0.30434782608695654,0.016800546785012728,,False,False,False,0,Peripheral / not assessed,Low-activity space
JPN,Japan,Bilateral (DAC),ARG,Argentina,Communications,0.0,10,0.43478260869565216,0.013060163617505479,,False,False,False,0,Peripheral / not assessed,Low-activity space
KOR,Korea,Bilateral (DAC),ARG,Argentina,Communications,0.0,2,0.08695652173913043,0.06123891807925686,,False,False,False,0,Peripheral / not assessed,Low-activity space
TUR,Turkey,Bilateral (Non-DAC),ARG,Argentina,Communications,0.0,2,0.08695652173913043,0.09715369762094371,,False,False,False,0,Peripheral / not assessed,Low-activity space
USA,United States,Bilateral (DAC),ARG,Argentina,Communications,0.0,1,0.043478260869565216,0.0005107299762513827,,False,False,False,0,Peripheral / not assessed,Low-activity space
FRA,France,Bilateral (DAC),ARG,Argentina,Education,7.778228276891839,19,0.8260869565217391,0.6088204692399282,100.0,True,True,True,3,High,Fragmented coordination space
DEU,Germany,Bilateral (DAC),ARG,Argentina,Education,7.034245854450989,19,0.8260869565217391,0.7578106160272294,96.875,True,True,True,3,High,Fragmented coordination space
5RDB003,CABEI,MDB,ARG,Argentina,Education,6.231239332955404,2,0.08695652173913043,0.2107749381285067,93.75,True,False,True,2,High,Fragmented coordination space
ITA,Italy,Bilateral (DAC),ARG,Argentina,Education,3.3070178240556287,18,0.782608695652174,0.16923615180099283,90.625,True,True,True,3,High,Fragmented coordination space
ISR,Israel,Bilateral (Non-DAC),ARG,Argentina,Education,1.748644566317597,3,0.13043478260869565,0.2770532473893787,87.5,True,False,True,2,High,Fragmented coordination space
1UN019,UNICEF,UN Agency,ARG,Argentina,Education,0.5582745809687907,19,0.8260869565217391,0.26150167152292103,84.375,True,True,True,3,High,Fragmented coordination space
AUT,Austria,Bilateral (DAC),ARG,Argentina,Education,0.45404139988549536,19,0.8260869565217391,0.8078493053724194,81.25,True,True,True,3,High,Fragmented coordination space
GBR,United Kingdom,Bilateral (DAC),ARG,Argentina,Education,0.3962543333333333,12,0.5217391304347826,0.504849939496213,78.125,True,True,True,3,High,Fragmented coordination space
HUN,Hungary,Bilateral (DAC),ARG,Argentina,Education,0.36563799107068506,11,0.4782608695652174,0.9961156802880655,75.0,True,False,True,2,High,Fragmented coordination space
JPN,Japan,Bilateral (DAC),ARG,Argentina,Education,0.30508292963171674,16,0.6956521739130435,0.06879643423049746,71.875,True,True,False,2,High,Fragmented coordination space
CHE,Switzerland,Bilateral (DAC),ARG,Argentina,Education,0.21519629788277586,15,0.6521739130434783,0.5052619154477364,68.75,True,True,True,3,High,Fragmented coordination space
KOR,Korea,Bilateral (DAC),ARG,Argentina,Education,0.1675574269808414,12,0.5217391304347826,0.3363377384175246,56.25,False,True,True,2,High,Fragmented coordination space
PRT,Portugal,Bilateral (DAC),ARG,Argentina,Education,0.11274754457054965,19,0.8260869565217391,0.6767673720985103,46.875,False,True,True,2,High,Fragmented coordination space
POL,Poland,Bilateral (DAC),ARG,Argentina,Education,0.044074333333333326,12,0.5217391304347826,0.8230817769008546,40.625,False,True,True,2,High,Fragmented coordination space
IRL,Ireland,Bilateral (DAC),ARG,Argentina,Education,0.003132991750841733,14,0.6086956521739131,0.28835944414353176,18.75,False,True,True,2,High,Fragmented coordination space
NZL,New Zealand,Bilateral (DAC),ARG,Argentina,Education,1.0666417678182386e-05,15,0.6521739130434783,0.7404651551749302,3.125,False,True,True,2,High,Fragmented coordination space
USA,United States,Bilateral (DAC),ARG,Argentina,Education,0.21366418786723126,10,0.43478260869565216,0.01975314520895618,65.625,False,False,False,0,Low,Fragmented coordination space
1UN017,UNFPA,UN Agency,ARG,Argentina,Education,0.06070393399579683,6,0.2608695652173913,0.034346159632203256,43.75,False,False,False,0,Low,Fragmented coordination space
AUS,Australia,Bilateral (DAC),ARG,Argentina,Education,0.008043234620461767,9,0.391304347826087,0.029023054679431722,31.25,False,False,False,0,Low,Fragmented coordination space
CAN,Canada,Bilateral (DAC),ARG,Argentina,Education,0.004405371607223933,7,0.30434782608695654,0.0328313536169613,28.125,False,False,False,0,Low,Fragmented coordination space
1UN006,ILO,UN Agency,ARG,Argentina,Education,0.00040166523072226665,5,0.21739130434782608,0.010799068397265138,12.5,False,False,False,0,Low,Fragmented coordination space
ESP,Spain,Bilateral (DAC),ARG,Argentina,Education,0.19998212026971451,19,0.8260869565217391,0.08863474735563463,62.5,False,True,False,1,Medium,Fragmented coordination space
TUR,Turkey,Bilateral (Non-DAC),ARG,Argentina,Education,0.17259267056792552,5,0.21739130434782608,0.658838130492007,59.375,False,False,True,1,Medium,Fragmented coordination space
NOR,Norway,Bilateral (DAC),ARG,Argentina,Education,0.16247433333333336,4,0.17391304347826086,0.6769612666875731,53.125,False,False,True,1,Medium,Fragmented coordination space
5IDB0,IDB Group,MDB,ARG,Argentina,Education,0.15859233333333334,13,0.5652173913043478,0.03905025167818214,50.0,False,True,False,1,Medium,Fragmented coordination space
9OTH016,ICGEB,Other,ARG,Argentina,Education,0.026197333333333298,3,0.13043478260869565,0.638035792362085,37.5,False,False,True,1,Medium,Fragmented coordination space
LTU,Lithuania,Bilateral (DAC),ARG,Argentina,Education,0.019350999999999997,11,0.4782608695652174,0.9965687047324053,34.375,False,False,True,1,Medium,Fragmented coordination space
SVK,Slovakia,Bilateral (DAC),ARG,Argentina,Education,0.0037898757783192,4,0.17391304347826086,0.6960491455927162,25.0,False,False,True,1,Medium,Fragmented coordination space
ROU,Romania,Bilateral (Non-DAC),ARG,Argentina,Education,0.003389333333333333,7,0.30434782608695654,1.0,21.875,False,False,True,1,Medium,Fragmented coordination space
THA,Thailand,Bilateral (Non-DAC),ARG,Argentina,Education,0.002839939423046133,1,0.043478260869565216,0.8182691384113026,15.625,False,False,True,1,Medium,Fragmented coordination space
MLT,Malta,Bilateral (Non-DAC),ARG,Argentina,Education,0.0003193333333333333,2,0.08695652173913043,1.0,9.375,False,False,True,1,Medium,Fragmented coordination space
CZE,Czech Republic,Bilateral (DAC),ARG,Argentina,Education,0.00019601595831296667,6,0.2608695652173913,0.15079284188865757,6.25,False,False,True,1,Medium,Fragmented coordination space
1UN014,UNDP,UN Agency,ARG,Argentina,Education,0.0,1,0.043478260869565216,0.014233032976418486,,False,False,False,0,Peripheral / not assessed,Fragmented coordination space
AZE,Azerbaijan,Bilateral (Non-DAC),ARG,Argentina,Education,0.0,1,0.043478260869565216,0.03267967998470428,,False,False,False,0,Peripheral / not assessed,Fragmented coordination space
BEL,Belgium,Bilateral (DAC),ARG,Argentina,Education,0.0,2,0.08695652173913043,0.05129612651168461,,False,False,False,0,Peripheral / not assessed,Fragmented coordination space
FIN,Finland,Bilateral (DAC),ARG,Argentina,Education,0.0,6,0.2608695652173913,0.3553703657420019,,False,False,False,0,Peripheral / not assessed,Fragmented coordination space
GRC,Greece,Bilateral (DAC),ARG,Argentina,Education,0.0,13,0.5652173913043478,0.9279401886613772,,False,False,False,0,Peripheral / not assessed,Fragmented coordination space
HRV,Croatia,Bilateral (Non-DAC),ARG,Argentina,Education,0.0,1,0.043478260869565216,0.8572844652297701,,False,False,False,0,Peripheral / not assessed,Fragmented coordination space
LUX,Luxembourg,Bilateral (DAC),ARG,Argentina,Education,0.0,5,0.21739130434782608,0.14365644468563143,,False,False,False,0,Peripheral / not assessed,Fragmented coordination space
NLD,Netherlands,Bilateral (DAC),ARG,Argentina,Education,0.0,1,0.043478260869565216,0.1487501067583455,,False,False,False,0,Peripheral / not assessed,Fragmented coordination space
SAU,Saudi Arabia,Bilateral (Non-DAC),ARG,Argentina,Education,0.0,2,0.08695652173913043,1.0,,False,False,False,0,Peripheral / not assessed,Fragmented coordination space
SWE,Sweden,Bilateral (DAC),ARG,Argentina,Education,0.0,6,0.2608695652173913,0.014277547081248444,,False,False,False,0,Peripheral / not assessed,Fragmented coordination space
9OTH015,Green Climate Fund,Vertical Fund,ARG,Argentina,Energy,18.333333333333332,2,0.08695652173913043,0.25388407881897607,100.0,True,False,True,2,High,Fragmented coordination space
ARE,United Arab Emirates,Bilateral (Non-DAC),ARG,Argentina,Energy,2.925917627097697,7,0.30434782608695654,0.9812973299105162,90.9090909090909,True,False,True,2,High,Fragmented coordination space
5IDB0,IDB Group,MDB,ARG,Argentina,Energy,0.214651,13,0.5652173913043478,0.05135267534848824,81.81818181818183,True,True,False,2,High,Fragmented coordination space
DEU,Germany,Bilateral (DAC),ARG,Argentina,Energy,0.10413321640307531,12,0.5217391304347826,0.006248973193168018,72.72727272727273,True,True,False,2,High,Fragmented coordination space
FRA,France,Bilateral (DAC),ARG,Argentina,Energy,0.04471104206688233,3,0.13043478260869565,0.010840358284542894,54.54545454545454,False,False,False,0,Low,Fragmented coordination space
CZE,Czech Republic,Bilateral (DAC),ARG,Argentina,Energy,0.0114068542855277,2,0.08695652173913043,0.11459222934337654,36.36363636363637,False,False,False,0,Low,Fragmented coordination space
9OTH011,Global Environment Facility,Vertical Fund,ARG,Argentina,Energy,0.0031366679230939664,7,0.30434782608695654,0.07309467371288945,27.27272727272727,False,False,False,0,Low,Fragmented coordination space
AUS,Australia,Bilateral (DAC),ARG,Argentina,Energy,0.0028293306615230665,3,0.13043478260869565,0.0034306863241023947,18.181818181818183,False,False,False,0,Low,Fragmented coordination space
ESP,Spain,Bilateral (DAC),ARG,Argentina,Energy,0.0012602097787495,10,0.43478260869565216,0.0017798933546755993,9.090909090909092,False,False,False,0,Low,Fragmented coordination space
USA,United States,Bilateral (DAC),ARG,Argentina,Energy,0.04563675124113594,16,0.6956521739130435,0.08372487307010774,63.63636363636363,False,True,False,1,Medium,Fragmented coordination space
JPN,Japan,Bilateral (DAC),ARG,Argentina,Energy,0.026173918113055267,16,0.6956521739130435,0.009307978632295254,45.45454545454545,False,True,False,1,Medium,Fragmented coordination space
FIN,Finland,Bilateral (DAC),ARG,Argentina,Energy,0.0,5,0.21739130434782608,0.08489836812388075,,False,False,False,0,Peripheral / not assessed,Fragmented coordination space
GBR,United Kingdom,Bilateral (DAC),ARG,Argentina,Energy,0.0,4,0.17391304347826086,0.007534242687711691,,False,False,False,0,Peripheral / not assessed,Fragmented coordination space
KOR,Korea,Bilateral (DAC),ARG,Argentina,Energy,0.0,1,0.043478260869565216,0.0029477186827495173,,False,False,False,0,Peripheral / not assessed,Fragmented coordination space
SVK,Slovakia,Bilateral (DAC),ARG,Argentina,Energy,0.0,1,0.043478260869565216,0.034843205574913064,,False,False,False,0,Peripheral / not assessed,Fragmented coordination space
SWE,Sweden,Bilateral (DAC),ARG,Argentina,Energy,0.0,3,0.13043478260869565,0.014692972088818678,,False,False,False,0,Peripheral / not assessed,Fragmented coordination space
9OTH011,Global Environment Facility,Vertical Fund,ARG,Argentina,Environmental Protection,2.9569938083902376,23,1.0,0.6504017888818615,100.0,True,True,True,3,High,Fragmented coordination space
DEU,Germany,Bilateral (DAC),ARG,Argentina,Environmental Protection,0.9297507245098134,15,0.6521739130434783,0.014972309307742397,94.44444444444444,True,True,False,2,High,Fragmented coordination space
FRA,France,Bilateral (DAC),ARG,Argentina,Environmental Protection,0.2693981605752495,18,0.782608695652174,0.025247459204842514,83.33333333333334,True,True,False,2,High,Fragmented coordination space
USA,United States,Bilateral (DAC),ARG,Argentina,Environmental Protection,0.14779853012514935,12,0.5217391304347826,0.03855682121422305,77.77777777777779,True,True,False,2,High,Fragmented coordination space
CAN,Canada,Bilateral (DAC),ARG,Argentina,Environmental Protection,0.12952344866838728,14,0.6086956521739131,0.04713478713078057,72.22222222222221,True,True,False,2,High,Fragmented coordination space
GBR,United Kingdom,Bilateral (DAC),ARG,Argentina,Environmental Protection,0.07177166666666666,8,0.34782608695652173,0.10997473506113073,66.66666666666666,False,False,False,0,Low,Fragmented coordination space
SWE,Sweden,Bilateral (DAC),ARG,Argentina,Environmental Protection,0.06804120275601923,2,0.08695652173913043,0.03292474513582391,61.111111111111114,False,False,False,0,Low,Fragmented coordination space
CHE,Switzerland,Bilateral (DAC),ARG,Argentina,Environmental Protection,0.0357629405091233,4,0.17391304347826086,0.037317907450997126,55.55555555555556,False,False,False,0,Low,Fragmented coordination space
1UN006,ILO,UN Agency,ARG,Argentina,Environmental Protection,0.035615319181843734,4,0.17391304347826086,0.00948104565276106,50.0,False,False,False,0,Low,Fragmented coordination space
AUS,Australia,Bilateral (DAC),ARG,Argentina,Environmental Protection,0.0029922671552784336,3,0.13043478260869565,0.0017852493549205327,16.666666666666664,False,False,False,0,Low,Fragmented coordination space
ITA,Italy,Bilateral (DAC),ARG,Argentina,Environmental Protection,0.0015189993455490332,10,0.43478260869565216,0.0010461363772694794,11.11111111111111,False,False,False,0,Low,Fragmented coordination space
KOR,Korea,Bilateral (DAC),ARG,Argentina,Environmental Protection,0.0012393298571375,2,0.08695652173913043,0.0011415320812109562,5.555555555555555,False,False,False,0,Low,Fragmented coordination space
9OTH001,Adaptation Fund,Vertical Fund,ARG,Argentina,Environmental Protection,0.8165,1,0.043478260869565216,0.12884050019464147,88.88888888888889,True,False,False,1,Medium,Fragmented coordination space
1UN003,FAO,UN Agency,ARG,Argentina,Environmental Protection,0.03075366666666667,3,0.13043478260869565,0.34441514583378796,44.44444444444444,False,False,True,1,Medium,Fragmented coordination space
ARE,United Arab Emirates,Bilateral (Non-DAC),ARG,Argentina,Environmental Protection,0.025862372902302897,13,0.5652173913043478,0.012022250418543233,38.88888888888889,False,True,False,1,Medium,Fragmented coordination space
ESP,Spain,Bilateral (DAC),ARG,Argentina,Environmental Protection,0.0241665821551748,19,0.8260869565217391,0.019613270651149206,33.33333333333333,False,True,False,1,Medium,Fragmented coordination space
5IDB0,IDB Group,MDB,ARG,Argentina,Environmental Protection,0.018469000000000003,12,0.5217391304347826,0.012004127409049522,27.77777777777778,False,True,False,1,Medium,Fragmented coordination space
JPN,Japan,Bilateral (DAC),ARG,Argentina,Environmental Protection,0.006473580017658601,14,0.6086956521739131,0.11895424885812633,22.22222222222222,False,True,False,1,Medium,Fragmented coordination space
1UN014,UNDP,UN Agency,ARG,Argentina,Environmental Protection,0.0,5,0.21739130434782608,0.06475961938951169,,False,False,False,0,Peripheral / not assessed,Fragmented coordination space
9OTH018,Montreal Protocol,Vertical Fund,ARG,Argentina,Environmental Protection,0.0,1,0.043478260869565216,1.0,,False,False,False,0,Peripheral / not assessed,Fragmented coordination space
